statenum	stateid	year	pop	realgdp	rgdppc	cgdppc	origin
790	NEP	1977	14016.55	10474.91	747.32	282.36	0
790	NEP	1978	14351.02	10865.23	757.11	306.14	0
790	NEP	1979	14693.93	11353.99	772.70	338.43	0
790	NEP	1980	15045.33	10917.74	725.66	346.80	0
790	NEP	1981	15405.46	12098.79	785.36	410.51	0
790	NEP	1982	15774.53	12722.07	806.49	447.27	0
790	NEP	1983	16152.60	13163.02	814.92	469.82	0
790	NEP	1984	16539.68	14126.61	854.10	510.90	0
790	NEP	1985	16936.01	14077.63	831.22	512.27	0
790	NEP	1986	17341.41	15655.62	902.79	568.68	0
790	NEP	1987	17756.51	15907.59	895.87	580.70	0
790	NEP	1988	18183.26	17062.04	938.34	629.12	0
790	NEP	1989	18624.19	18355.56	985.58	685.73	0
790	NEP	1990	19081.06	18803.51	985.45	712.11	0
790	NEP	1991	19554.17	20305.87	1038.44	777.00	0
790	NEP	1992	20042.81	20511.98	1023.41	783.91	0
790	NEP	1993	20546.44	22001.38	1070.81	838.34	0
790	NEP	1994	21064.15	26523.53	1259.18	1006.59	0
790	NEP	1995	21594.87	28260.19	1308.65	1067.94	0
790	NEP	1996	22137.78	30738.30	1388.50	1154.66	0
790	NEP	1997	22691.79	30441.36	1341.51	1135.30	0
790	NEP	1998	23255.05	27783.12	1194.71	1022.48	0
790	NEP	1999	23825.37	26866.02	1127.62	979.25	0
790	NEP	2000	24400.61	27619.48	1131.92	1004.27	0
790	NEP	2001	24980.18	27140.42	1086.48	985.73	0
790	NEP	2002	25562.57	26643.24	1042.28	960.94	0
790	NEP	2003	26143.53	28972.49	1108.21	1043.21	0
790	NEP	2004	26717.88	27951.78	1046.18	1012.56	0
790	NEP	2005	27281.95	27991.70	1026.02	1026.02	0
790	NEP	2006	27833.67	28714.34	1031.64	1064.97	0
790	NEP	2007	28373.84	29763.98	1048.99	1114.31	0
790	NEP	2008	28905.36	32019.08	1107.72	1202.79	0
790	NEP	2009	29432.74	35226.82	1196.86	1310.91	0
790	NEP	2010	29959.36	38552.27	1286.82	1428.28	0
790	NEP	2011	30485.80	39319.92	1289.78	1462.08	0
800	THI	1950	19946.81	19362.88	970.73	142.27	0
800	THI	1951	20555.62	18737.98	911.57	143.23	0
800	THI	1952	21188.68	18733.96	884.15	141.30	0
800	THI	1953	21860.25	17326.25	792.59	128.19	0
800	THI	1954	22577.65	18919.35	837.97	136.77	0
800	THI	1955	23340.37	17512.37	750.30	124.56	0
800	THI	1956	24129.78	18407.11	762.84	130.98	0
800	THI	1957	24923.45	20883.19	837.89	148.65	0
800	THI	1958	25723.17	21493.70	835.58	151.57	0
800	THI	1959	26541.08	23772.89	895.70	164.41	0
800	THI	1960	27382.59	26402.89	964.22	179.46	0
800	THI	1961	28241.85	28014.64	991.95	186.70	0
800	THI	1962	29124.95	29645.93	1017.89	194.19	0
800	THI	1963	30031.01	31681.68	1054.97	203.41	0
800	THI	1964	30959.45	34335.84	1109.06	217.15	0
800	THI	1965	31910.30	38247.56	1198.60	238.95	0
800	THI	1966	32879.50	44757.32	1361.25	279.08	0
800	THI	1967	33863.28	45876.70	1354.76	286.30	0
800	THI	1968	34862.72	49223.41	1411.92	311.06	0
800	THI	1969	35879.41	54430.75	1517.05	350.73	0
800	THI	1970	36915.40	73435.48	1989.29	484.15	0
800	THI	1971	38004.46	77230.73	2032.15	519.30	0
800	THI	1972	39109.57	80593.43	2060.71	549.32	0
800	THI	1973	40219.38	87221.49	2168.64	610.17	0
800	THI	1974	41319.38	92201.27	2231.43	684.83	0
800	THI	1975	42398.94	97048.70	2288.94	768.88	0
800	THI	1976	43453.20	105908.59	2437.30	865.71	0
800	THI	1977	44483.73	117666.24	2645.15	999.42	0
800	THI	1978	45494.42	129384.18	2843.96	1149.95	0
800	THI	1979	46492.28	136662.08	2939.46	1287.42	0
800	THI	1980	47482.64	143520.00	3022.58	1444.52	0
800	THI	1981	48460.29	152130.61	3139.28	1640.90	0
800	THI	1982	49422.52	158389.11	3204.80	1777.35	0
800	THI	1983	50379.79	166538.14	3305.65	1905.78	0
800	THI	1984	51346.20	174987.53	3407.99	2038.56	0
800	THI	1985	52328.66	181869.06	3475.52	2141.89	0
800	THI	1986	53339.76	183567.20	3441.47	2167.82	0
800	THI	1987	54368.58	199514.91	3669.67	2378.65	0
800	THI	1988	55370.53	222305.34	4014.87	2691.81	0
800	THI	1989	56284.97	242340.22	4305.59	2995.70	0
800	THI	1990	57072.06	267062.28	4679.39	3381.42	0
800	THI	1991	57711.52	283188.31	4906.96	3671.59	0
800	THI	1992	58225.97	313198.31	5379.01	4120.22	0
800	THI	1993	58671.18	340165.72	5797.83	4539.12	0
800	THI	1994	59126.69	372371.41	6297.86	5034.51	0
800	THI	1995	59650.16	423189.88	7094.53	5789.56	0
800	THI	1996	60258.11	463820.34	7697.23	6400.94	0
800	THI	1997	60933.75	416612.84	6837.14	5786.14	0
800	THI	1998	61660.38	343675.34	5573.68	4770.18	0
800	THI	1999	62408.64	351562.16	5633.23	4892.01	0
800	THI	2000	63155.03	367201.53	5814.29	5158.61	0
800	THI	2001	63898.88	371563.94	5814.87	5275.66	0
800	THI	2002	64642.93	395038.13	6111.08	5634.17	0
800	THI	2003	65370.28	421854.94	6453.31	6074.83	0
800	THI	2004	66060.38	451307.44	6831.74	6612.17	0
800	THI	2005	66698.48	489404.22	7337.56	7337.56	0
800	THI	2006	67276.38	502433.75	7468.20	7709.50	0
800	THI	2007	67796.45	514790.44	7593.18	8066.00	0
800	THI	2008	68267.98	537615.81	7875.08	8550.92	0
800	THI	2009	68706.12	512105.44	7453.56	8163.81	0
800	THI	2010	69122.23	566422.13	8194.50	9095.32	0
800	THI	2011	69518.56	570060.00	8200.11	9295.57	0
811	CAM	1953	4649.00	3197.47	687.78	111.24	-2
811	CAM	1954	4742.00	3556.73	750.05	122.42	-2
811	CAM	1955	4840.00	3469.49	716.84	119.00	-2
811	CAM	1956	4945.00	3914.28	791.56	135.91	-2
811	CAM	1957	5058.00	4157.72	822.01	145.83	-2
811	CAM	1958	5179.00	4357.52	841.38	152.62	-2
811	CAM	1959	5304.00	4770.97	899.50	165.10	-2
811	CAM	1960	5704.67	7289.76	1277.86	237.83	0
811	CAM	1961	5796.62	7519.74	1297.26	244.16	0
811	CAM	1962	5892.71	7577.36	1285.89	245.32	0
811	CAM	1963	5993.14	7969.51	1329.77	256.39	0
811	CAM	1964	6098.21	8261.17	1354.69	265.25	0
811	CAM	1965	6208.17	8721.08	1404.78	280.06	0
811	CAM	1966	6323.26	9058.06	1432.50	293.69	0
811	CAM	1967	6443.85	8275.22	1284.21	271.39	0
811	CAM	1968	6570.21	8688.41	1322.39	291.34	0
811	CAM	1969	6702.73	9275.68	1383.86	319.94	0
811	CAM	1970	6841.76	9741.83	1423.88	346.54	0
811	CAM	1971	7022.12	10334.06	1471.64	376.06	0
811	CAM	1972	7210.27	11308.57	1568.40	418.09	0
811	CAM	1973	7407.76	11561.07	1560.67	439.11	0
811	CAM	1974	7616.56	11177.33	1467.50	450.38	0
811	CAM	1975	7837.93	12737.29	1625.08	545.88	0
811	CAM	1976	8072.88	12343.32	1528.99	543.08	0
811	CAM	1977	8320.64	13732.96	1650.47	623.60	0
811	CAM	1978	8578.42	17040.89	1986.48	803.23	0
811	CAM	1979	8842.35	17280.82	1954.32	855.95	0
811	CAM	1980	9109.73	15735.69	1727.35	825.52	0
811	CAM	1981	9379.11	17647.27	1881.55	983.49	0
811	CAM	1982	9651.55	21019.74	2177.86	1207.82	0
811	CAM	1983	9929.83	24004.77	2417.44	1393.70	0
811	CAM	1984	10218.02	26995.33	2641.93	1580.33	0
811	CAM	1985	10518.86	28498.31	2709.26	1669.66	0
811	CAM	1986	10832.92	28189.93	2602.25	1639.18	0
811	CAM	1987	11158.60	26980.76	2417.93	1567.28	0
811	CAM	1988	11493.77	25679.79	2234.24	1497.97	0
811	CAM	1989	11835.34	26027.37	2199.12	1530.08	0
811	CAM	1990	12180.82	26636.71	2186.78	1580.21	0
811	CAM	1991	12529.90	26279.20	2097.32	1569.30	0
811	CAM	1992	12882.51	25646.44	1990.80	1524.91	0
811	CAM	1993	13236.57	24795.52	1873.26	1466.57	0
811	CAM	1994	13589.70	23617.94	1737.93	1389.30	0
811	CAM	1995	13940.34	26315.68	1887.74	1540.51	0
811	CAM	1996	14287.48	27739.92	1941.56	1614.58	0
811	CAM	1997	14631.91	28041.20	1916.44	1621.85	0
811	CAM	1998	14976.20	28400.12	1896.35	1622.97	0
811	CAM	1999	15324.05	28883.13	1884.82	1636.82	0
811	CAM	2000	15678.27	28995.22	1849.39	1640.83	0
811	CAM	2001	16039.74	28966.00	1805.89	1638.43	0
811	CAM	2002	16408.08	29729.78	1811.90	1670.50	0
811	CAM	2003	16783.37	30428.44	1813.01	1706.68	0
811	CAM	2004	17165.27	30268.71	1763.37	1706.70	0
811	CAM	2005	17553.59	30480.66	1736.43	1736.43	0
811	CAM	2006	17948.40	31879.23	1776.16	1833.55	0
811	CAM	2007	18350.02	32282.51	1759.26	1868.81	0
811	CAM	2008	18758.78	31414.53	1674.66	1818.38	0
811	CAM	2009	19175.03	34213.21	1784.26	1954.28	0
811	CAM	2010	19598.89	34578.25	1764.30	1958.25	0
811	CAM	2011	20030.36	34050.80	1699.96	1927.06	0
812	LAO	1954	1902.00	1689.80	888.43	145.01	-2
812	LAO	1955	1944.00	1745.95	898.12	149.10	-2
812	LAO	1956	2093.00	1897.15	906.42	155.63	-2
812	LAO	1957	2034.00	1860.55	914.73	162.28	-2
812	LAO	1958	2220.00	2049.13	923.03	167.43	-2
812	LAO	1959	2282.00	2125.30	931.33	170.95	-2
812	LAO	1960	2337.00	2195.93	939.64	174.89	-2
812	LAO	1961	2393.00	2271.73	949.32	178.67	-2
812	LAO	1962	2450.00	2346.18	957.63	182.70	-2
812	LAO	1963	2509.00	2423.52	965.93	186.24	-2
812	LAO	1964	2569.00	2506.36	975.62	191.03	-2
812	LAO	1965	2631.00	2592.33	985.30	196.43	-2
812	LAO	1966	2694.00	2680.50	994.99	203.99	-2
812	LAO	1967	2759.00	2771.91	1004.68	212.32	-2
812	LAO	1968	2825.00	2865.58	1014.36	223.47	-2
812	LAO	1969	2893.00	2962.58	1024.05	236.75	-2
812	LAO	1970	2691.21	1856.75	689.93	167.92	0
812	LAO	1971	2762.98	1948.13	705.08	180.18	0
812	LAO	1972	2839.17	2016.16	710.12	189.30	0
812	LAO	1973	2915.00	2190.90	751.60	211.47	0
812	LAO	1974	2983.96	2253.60	755.24	231.78	0
812	LAO	1975	3041.85	2404.15	790.36	265.49	0
812	LAO	1976	3086.52	2476.30	802.29	284.97	0
812	LAO	1977	3120.66	2432.45	779.47	294.51	0
812	LAO	1978	3150.91	2472.79	784.79	317.33	0
812	LAO	1979	3186.60	2383.19	747.88	327.56	0
812	LAO	1980	3234.55	2624.86	811.50	387.83	0
812	LAO	1981	3296.98	3030.54	919.19	480.46	0
812	LAO	1982	3372.09	3272.10	970.35	538.15	0
812	LAO	1983	3457.86	3536.60	1022.77	589.65	0
812	LAO	1984	3550.67	3367.34	948.37	567.29	0
812	LAO	1985	3647.75	3900.36	1069.25	658.96	0
812	LAO	1986	3748.53	4070.51	1085.90	684.02	0
812	LAO	1987	3853.60	4146.17	1075.92	697.40	0
812	LAO	1988	3962.71	4699.55	1185.94	795.13	0
812	LAO	1989	4075.77	5027.84	1233.59	858.30	0
812	LAO	1990	4192.41	5155.34	1229.68	888.59	0
812	LAO	1991	4312.35	5313.89	1232.25	922.02	0
812	LAO	1992	4434.57	5510.83	1242.70	951.88	0
812	LAO	1993	4557.22	5836.01	1280.61	1002.59	0
812	LAO	1994	4677.98	6446.35	1378.02	1101.59	0
812	LAO	1995	4795.11	6842.19	1426.91	1164.44	0
812	LAO	1996	4907.96	7599.34	1548.37	1287.61	0
812	LAO	1997	5016.58	7999.14	1594.54	1349.43	0
812	LAO	1998	5120.85	8081.42	1578.14	1350.64	0
812	LAO	1999	5220.92	8911.68	1706.92	1482.32	0
812	LAO	2000	5317.06	9047.64	1701.62	1509.73	0
812	LAO	2001	5408.91	9445.19	1746.23	1584.30	0
812	LAO	2002	5496.70	9976.45	1814.99	1673.35	0
812	LAO	2003	5582.03	9950.61	1782.62	1678.06	0
812	LAO	2004	5667.05	10775.26	1901.39	1840.28	0
812	LAO	2005	5753.34	11260.13	1957.15	1957.15	0
812	LAO	2006	5841.57	11406.01	1952.56	2015.65	0
812	LAO	2007	5931.38	12976.85	2187.83	2324.06	0
812	LAO	2008	6022.00	13279.63	2205.19	2394.43	0
812	LAO	2009	6112.14	14363.76	2350.04	2573.97	0
812	LAO	2010	6200.89	14538.97	2344.66	2602.41	0
812	LAO	2011	6288.04	16234.83	2581.86	2926.77	0
816	DRV	1954	13077.00	17264.28	1320.20	215.48	1
816	DRV	1955	13550.00	17264.28	1274.12	211.52	1
816	DRV	1956	14040.00	17264.28	1229.65	211.13	1
816	DRV	1957	14530.00	17264.28	1188.18	210.80	1
816	DRV	1958	15030.00	17264.28	1148.65	208.35	1
816	DRV	1959	15550.00	17264.28	1110.24	203.79	1
816	DRV	1960	16100.00	17264.28	1072.32	199.58	1
816	DRV	1961	16600.00	17264.28	1040.02	195.74	1
816	DRV	1962	17200.00	17264.28	1003.74	191.49	1
816	DRV	1963	17900.00	17264.28	964.49	185.96	1
816	DRV	1964	18500.00	17264.28	933.20	182.72	1
816	DRV	1965	19000.00	17264.28	908.65	181.15	1
816	DRV	1966	19420.00	17264.28	889.00	182.26	1
816	DRV	1967	19850.00	17264.28	869.74	183.80	1
816	DRV	1968	20280.00	17264.28	851.30	187.55	1
816	DRV	1969	20720.00	17264.28	833.22	192.63	1
816	DRV	1970	21150.00	17264.28	816.28	198.67	0
816	DRV	1971	21595.00	17451.85	808.14	206.51	0
816	DRV	1972	22038.00	19974.60	906.37	241.61	0
816	DRV	1973	22481.00	19306.87	858.81	241.63	0
816	DRV	1974	23244.00	20357.76	875.83	268.79	0
816	DRV	1975	24032.00	18621.81	774.88	260.29	0
816	DRV	1976	50724.01	40795.34	804.26	285.67	0
816	DRV	1977	51490.84	47233.05	917.31	346.59	0
816	DRV	1978	52250.32	47766.98	914.19	369.65	0
816	DRV	1979	53076.86	51204.25	964.72	422.53	0
816	DRV	1980	54023.15	53309.85	986.80	471.60	0
816	DRV	1981	55109.18	54481.75	988.61	516.75	0
816	DRV	1982	56317.46	54438.91	966.64	536.09	0
816	DRV	1983	57616.93	57499.88	997.97	575.35	0
816	DRV	1984	58959.05	61660.09	1045.81	625.57	0
816	DRV	1985	60307.31	64834.04	1075.06	662.54	0
816	DRV	1986	61647.64	66667.64	1081.43	681.20	0
816	DRV	1987	62986.92	68488.79	1087.35	704.81	0
816	DRV	1988	64333.36	71733.71	1115.03	747.58	0
816	DRV	1989	65702.50	70362.09	1070.92	745.11	0
816	DRV	1990	67101.58	72983.85	1087.66	785.97	0
816	DRV	1991	68535.63	82218.55	1199.65	897.62	0
816	DRV	1992	69987.62	88783.79	1268.56	971.69	0
816	DRV	1993	71416.81	100383.40	1405.60	1100.44	0
816	DRV	1994	72769.37	106631.58	1465.34	1171.39	0
816	DRV	1995	74008.07	115843.84	1565.29	1277.37	0
816	DRV	1996	75117.21	130313.80	1734.81	1442.65	0
816	DRV	1997	76111.11	135493.23	1780.20	1506.55	0
816	DRV	1998	77020.33	138297.23	1795.59	1536.74	0
816	DRV	1999	77890.90	135582.34	1740.67	1511.63	0
816	DRV	2000	78758.01	144110.20	1829.78	1623.44	0
816	DRV	2001	79629.68	149107.91	1872.52	1698.88	0
816	DRV	2002	80500.63	160731.41	1996.65	1840.83	0
816	DRV	2003	81377.06	172233.09	2116.48	1992.35	0
816	DRV	2004	82263.00	185720.61	2257.64	2185.08	0
816	DRV	2005	83161.15	200708.95	2413.49	2413.49	0
816	DRV	2006	84075.58	213121.94	2534.89	2616.79	0
816	DRV	2007	85007.45	243691.31	2866.71	3045.22	0
816	DRV	2008	85951.91	258475.69	3007.21	3265.29	0
816	DRV	2009	86901.17	265272.31	3052.57	3343.45	0
816	DRV	2010	87848.44	289517.72	3295.65	3657.94	0
816	DRV	2011	88792.00	324871.22	3658.79	4147.57	0
817	RVN	1954	12200.00	12358.36	1012.98	165.34	-2
817	RVN	1955	12420.00	12890.59	1037.89	172.30	-2
817	RVN	1956	12670.00	13395.53	1057.26	181.53	-2
817	RVN	1957	12980.00	13920.87	1072.49	190.27	-2
817	RVN	1958	13320.00	14469.85	1086.32	197.05	-2
817	RVN	1959	13700.00	15015.36	1096.01	201.17	-2
817	RVN	1960	14100.00	15590.35	1105.70	205.79	-2
817	RVN	1961	14490.00	16282.25	1123.69	211.49	-2
817	RVN	1962	14930.00	18284.92	1224.71	233.65	-2
817	RVN	1963	15320.00	18698.96	1220.56	235.34	-2
817	RVN	1964	15720.00	19469.98	1238.55	242.51	-2
817	RVN	1965	16120.00	19563.86	1213.64	241.95	-2
817	RVN	1966	16540.00	19661.59	1188.73	243.71	-2
817	RVN	1967	16970.00	17166.80	1011.60	213.78	-2
817	RVN	1968	17410.00	16840.93	967.31	213.11	-2
817	RVN	1969	17870.00	18275.07	1022.67	236.43	-2
817	RVN	1970	18330.00	18644.03	1017.13	247.55	-2
817	RVN	1971	18810.00	19626.83	1043.43	266.64	-2
817	RVN	1972	19086.00	21182.60	1109.85	295.85	-2
817	RVN	1973	19367.00	22405.71	1156.90	325.51	-2
817	RVN	1974	19652.00	21294.06	1083.56	332.54	-2
817	RVN	1975	19941.00	19592.75	982.54	330.04	-2
820	MAL	1957	7738.62	20361.88	2631.20	466.80	0
820	MAL	1958	7965.30	20285.10	2546.68	461.94	0
820	MAL	1959	8195.06	21509.19	2624.65	481.76	0
820	MAL	1960	8427.83	23501.81	2788.60	519.01	0
820	MAL	1961	8662.72	25555.13	2950.01	555.22	0
820	MAL	1962	8905.68	27410.12	3077.82	587.19	0
820	MAL	1963	9147.73	29242.41	3196.69	616.35	0
820	MAL	1964	9396.72	31268.06	3327.55	651.53	0
820	MAL	1965	9646.89	33373.82	3459.54	689.69	0
820	MAL	1966	9899.02	35569.99	3593.28	736.70	0
820	MAL	1967	10154.07	36679.98	3612.34	763.40	0
820	MAL	1968	10408.52	39202.11	3766.35	829.76	0
820	MAL	1969	10661.46	41078.31	3852.97	890.77	0
820	MAL	1970	10909.35	44484.77	4077.67	992.42	0
820	MAL	1971	11182.97	54510.75	4874.44	1245.62	0
820	MAL	1972	11461.12	59737.92	5212.23	1389.42	0
820	MAL	1973	11742.98	67011.77	5706.54	1605.59	0
820	MAL	1974	12027.04	66578.44	5535.73	1698.92	0
820	MAL	1975	12312.74	66093.87	5367.93	1803.14	0
820	MAL	1976	12600.29	73287.23	5816.31	2065.90	0
820	MAL	1977	12891.90	78605.53	6097.28	2303.74	0
820	MAL	1978	13191.37	82997.66	6291.82	2544.10	0
820	MAL	1979	13503.63	86019.05	6370.07	2789.96	0
820	MAL	1980	13832.59	87780.07	6345.89	3032.76	0
820	MAL	1981	14178.74	91232.30	6434.44	3363.28	0
820	MAL	1982	14542.16	97500.10	6704.65	3718.33	0
820	MAL	1983	14925.55	103340.30	6923.72	3991.66	0
820	MAL	1984	15331.94	110922.02	7234.70	4327.58	0
820	MAL	1985	15762.86	102894.11	6527.63	4022.85	0
820	MAL	1986	16220.17	94210.62	5808.24	3658.67	0
820	MAL	1987	16701.74	100550.70	6020.37	3902.34	0
820	MAL	1988	17200.07	108960.85	6334.91	4247.30	0
820	MAL	1989	17704.84	117498.16	6636.50	4617.48	0
820	MAL	1990	18208.56	128889.69	7078.52	5115.08	0
820	MAL	1991	18707.77	142548.53	7619.75	5701.40	0
820	MAL	1992	19204.09	150137.48	7818.00	5988.43	0
820	MAL	1993	19701.26	163692.89	8308.75	6504.92	0
820	MAL	1994	20205.45	178585.17	8838.47	7065.47	0
820	MAL	1995	20720.81	197885.63	9550.09	7793.45	0
820	MAL	1996	21247.10	210202.52	9893.23	8227.11	0
820	MAL	1997	21781.50	210381.94	9658.74	8174.00	0
820	MAL	1998	22322.45	181043.58	8110.38	6941.19	0
820	MAL	1999	22867.70	189879.47	8303.39	7210.83	0
820	MAL	2000	23414.91	221636.17	9465.60	8398.16	0
820	MAL	2001	23964.62	209764.58	8753.09	7941.42	0
820	MAL	2002	24515.32	217577.58	8875.17	8182.55	0
820	MAL	2003	25060.18	230749.88	9207.83	8667.79	0
820	MAL	2004	25590.45	241905.83	9452.97	9149.15	0
820	MAL	2005	26100.24	271350.19	10396.46	10396.46	0
820	MAL	2006	26586.29	265714.34	9994.41	10317.33	0
820	MAL	2007	27051.14	279445.19	10330.25	10973.52	0
820	MAL	2008	27502.01	282344.81	10266.33	11147.39	0
820	MAL	2009	27949.40	290673.59	10400.00	11391.01	0
820	MAL	2010	28401.02	307621.06	10831.34	12022.03	0
820	MAL	2011	28859.15	312735.31	10836.61	12284.27	0
830	SIN	1965	1886.53	11845.91	6279.21	1251.82	0
830	SIN	1966	1934.02	13226.58	6838.91	1402.11	0
830	SIN	1967	1977.21	15270.61	7723.31	1632.17	0
830	SIN	1968	2011.60	17452.85	8676.08	1911.43	0
830	SIN	1969	2042.10	20629.97	10102.34	2335.56	0
830	SIN	1970	2074.10	23963.68	11553.78	2811.96	0
830	SIN	1971	2112.91	27009.39	12783.04	3266.58	0
830	SIN	1972	2152.64	29679.95	13787.67	3675.38	0
830	SIN	1973	2191.97	31914.01	14559.51	4096.46	0
830	SIN	1974	2228.95	34551.01	15501.06	4757.28	0
830	SIN	1975	2262.44	35449.46	15668.66	5263.26	0
830	SIN	1976	2291.67	38191.57	16665.36	5919.37	0
830	SIN	1977	2317.85	39835.27	17186.31	6493.50	0
830	SIN	1978	2344.28	44467.15	18968.40	7669.87	0
830	SIN	1979	2375.46	46993.00	19782.66	8664.41	0
830	SIN	1980	2414.56	45678.34	18917.85	9041.03	0
830	SIN	1981	2463.27	46958.39	19063.44	9964.46	0
830	SIN	1982	2520.49	52096.74	20669.27	11462.97	0
830	SIN	1983	2583.22	58541.83	22662.36	13065.30	0
830	SIN	1984	2646.96	63142.91	23854.89	14269.28	0
830	SIN	1985	2708.64	61032.98	22532.72	13886.47	0
830	SIN	1986	2766.83	52890.44	19115.90	12041.30	0
830	SIN	1987	2823.01	62334.79	22080.95	14312.65	0
830	SIN	1988	2880.47	64624.73	22435.48	15042.09	0
830	SIN	1989	2943.94	65390.05	22211.74	15454.26	0
830	SIN	1990	3016.62	72034.48	23879.17	17255.57	0
830	SIN	1991	3099.46	74450.02	24020.28	17972.93	0
830	SIN	1992	3190.69	75540.91	23675.40	18134.88	0
830	SIN	1993	3287.42	75547.48	22980.78	17991.65	0
830	SIN	1994	3385.49	75805.52	22391.33	17899.63	0
830	SIN	1995	3481.67	85248.60	24484.95	19981.19	0
830	SIN	1996	3576.54	89514.54	25028.27	20813.26	0
830	SIN	1997	3670.69	90174.56	24566.09	20789.79	0
830	SIN	1998	3761.26	88698.38	23582.07	20182.48	0
830	SIN	1999	3844.69	96385.82	25069.84	21771.15	0
830	SIN	2000	3919.30	121049.31	30885.44	27402.49	0
830	SIN	2001	3980.96	105563.67	26517.17	24058.23	0
830	SIN	2002	4032.22	114416.30	28375.53	26161.10	0
830	SIN	2003	4086.05	99368.59	24318.99	22892.68	0
830	SIN	2004	4160.16	113209.23	27212.72	26338.11	0
830	SIN	2005	4266.00	157461.17	36910.74	36910.74	0
830	SIN	2006	4409.95	178590.80	40497.19	41805.66	0
830	SIN	2007	4584.89	196140.78	42779.79	45443.68	0
830	SIN	2008	4772.22	203524.73	42647.85	46307.88	0
830	SIN	2009	4945.64	189527.77	38322.15	41973.87	0
830	SIN	2010	5086.42	225442.83	44322.51	49194.89	0
830	SIN	2011	5187.93	248360.98	47872.82	54268.15	0
835	BRU	1984	213.00	16007.12	75150.08	44952.53	0
835	BRU	1985	219.05	15048.83	68700.45	42338.71	0
835	BRU	1986	225.29	12692.43	56338.68	35488.30	0
835	BRU	1987	231.70	13438.14	57998.03	37593.75	0
835	BRU	1988	238.30	12556.15	52689.42	35326.15	0
835	BRU	1989	245.11	14274.63	58237.19	40519.69	0
835	BRU	1990	252.13	15238.74	60441.22	43676.03	0
835	BRU	1991	259.36	15578.90	60067.41	44944.84	0
835	BRU	1992	266.79	18111.02	67883.89	51997.71	0
835	BRU	1993	274.37	17267.82	62936.02	49272.61	0
835	BRU	1994	282.00	16059.34	56948.03	45524.25	0
835	BRU	1995	289.61	16317.29	56341.50	45978.04	0
835	BRU	1996	297.19	18928.65	63692.52	52966.06	0
835	BRU	1997	304.73	16980.60	55724.16	47158.25	0
835	BRU	1998	312.22	15105.83	48382.64	41407.80	0
835	BRU	1999	319.65	16644.76	52071.17	45219.65	0
835	BRU	2000	327.04	17787.03	54388.59	48255.19	0
835	BRU	2001	334.35	16273.43	48672.12	44158.75	0
835	BRU	2002	341.59	17756.97	51984.04	47927.20	0
835	BRU	2003	348.77	18490.72	53016.80	49907.37	0
835	BRU	2004	355.94	19544.03	54907.74	53143.01	0
835	BRU	2005	363.12	20158.92	55515.41	55515.41	0
835	BRU	2006	370.32	21141.23	57089.55	58934.12	0
835	BRU	2007	377.51	20988.88	55597.77	59059.84	0
835	BRU	2008	384.69	17302.63	44977.53	48837.50	0
835	BRU	2009	391.84	20449.62	52189.09	57162.18	0
835	BRU	2010	398.92	16558.22	41507.62	46070.56	0
835	BRU	2011	405.94	16509.76	40670.64	46103.84	0
840	PHI	1950	19405.73	23271.15	1199.19	175.75	0
840	PHI	1951	19997.05	23987.98	1199.58	188.48	0
840	PHI	1952	20606.39	26133.60	1268.23	202.69	0
840	PHI	1953	21234.30	29230.89	1376.59	222.65	0
840	PHI	1954	21881.34	31457.45	1437.64	234.65	0
840	PHI	1955	22548.10	34078.65	1511.38	250.90	0
840	PHI	1956	23235.18	35372.32	1522.36	261.39	0
840	PHI	1957	23943.19	37728.89	1575.77	279.56	0
840	PHI	1958	24672.77	39044.23	1582.48	287.05	0
840	PHI	1959	25424.59	42997.05	1691.16	310.41	0
840	PHI	1960	26199.32	43157.41	1647.27	306.59	0
840	PHI	1961	27008.86	45214.59	1674.07	315.08	0
840	PHI	1962	27848.96	48599.61	1745.11	332.93	0
840	PHI	1963	28719.49	51541.09	1794.64	346.02	0
840	PHI	1964	29620.52	52795.97	1782.41	349.00	0
840	PHI	1965	30551.00	55221.32	1807.51	360.35	0
840	PHI	1966	31503.05	57539.16	1826.46	374.46	0
840	PHI	1967	32469.45	59014.62	1817.54	384.10	0
840	PHI	1968	33450.09	62924.34	1881.14	414.43	0
840	PHI	1969	34443.99	66413.43	1928.16	445.77	0
840	PHI	1970	35451.39	70616.68	1991.93	484.80	0
840	PHI	1971	36485.10	74977.01	2055.00	525.14	0
840	PHI	1972	37545.63	79339.37	2113.14	563.30	0
