year,ccode,uds
1986,781,-0.684021618
1987,781,-0.679682274
1988,781,-0.318706107
1989,781,-0.681275482
1990,781,-0.69160238
1991,781,-0.69041208
1992,781,-0.683397259
1993,781,-0.861389063
1994,781,-0.867125643
1995,781,-0.868149699
1996,781,-0.867574446
1997,781,-0.858726446
1998,781,-0.685514474
1999,781,-0.677598438
2000,781,-0.65423219
2001,781,-0.680475522
2002,781,-0.689144256
2003,781,-0.685700276
2004,781,-0.682490029
2005,781,-0.689181826
2006,781,-0.684924333
2007,781,-0.69036388
2008,781,0.449214395
1946,790,-0.518941969
1947,790,-0.590830064
1948,790,-0.838397508
1949,790,-0.834432261
1950,790,-0.986159497
1951,790,-1.096083574
1952,790,-1.093760708
1953,790,-1.094810256
1954,790,-1.099159126
1955,790,-1.093584557
1956,790,-1.094883978
1957,790,-0.795685677
1958,790,-0.68633649
1959,790,-0.410149763
1960,790,-1.33175545
1961,790,-1.988075127
1962,790,-1.44685872
1963,790,-1.253772921
1964,790,-1.254258808
1965,790,-1.140037697
1966,790,-1.119222066
1967,790,-1.118952731
1968,790,-1.125629274
1969,790,-1.126412812
1970,790,-1.126707604
1971,790,-1.117959284
1972,790,-0.97303442
1973,790,-0.970012379
1974,790,-0.971172615
1975,790,-0.970855599
1976,790,-0.97329719
1977,790,-0.968705332
1978,790,-0.966039771
1979,790,-0.821053413
1980,790,-0.656988899
1981,790,-0.354998552
1982,790,-0.356372579
1983,790,-0.303032732
1984,790,-0.304501311
1985,790,-0.522063273
1986,790,-0.307919826
1987,790,-0.307203792
1988,790,-0.33097511
1989,790,-0.400260115
1990,790,0.050225801
1991,790,0.459231025
1992,790,0.459857378
1993,790,0.376261222
1994,790,0.384245
1995,790,0.382329377
1996,790,0.381946921
1997,790,0.380555971
1998,790,0.382883812
1999,790,0.332279938
2000,790,0.330485222
2001,790,0.33338689
2002,790,-0.21803679
2003,790,-0.269458007
2004,790,-0.323957557
2005,790,-0.632305652
2006,790,0.099141404
2007,790,0.097956243
2008,790,0.40752473
1946,800,-0.206319805
1947,800,-0.209389348
1948,800,-0.651616844
1949,800,-0.65774683
1950,800,-0.650223024
1951,800,-0.653493904
1952,800,-0.78611641
1953,800,-0.779305098
1954,800,-0.777790866
1955,800,-0.668013727
1956,800,-0.65028759
1957,800,-0.453295861
1958,800,-1.088767077
1959,800,-1.090309068
1960,800,-0.945595784
1961,800,-1.099195327
1962,800,-1.097547956
1963,800,-0.952147066
1964,800,-0.948982486
1965,800,-1.062067584
1966,800,-0.949967634
1967,800,-0.947118055
1968,800,-0.614473437
1969,800,-0.335937024
1970,800,-0.327682596
1971,800,-1.10104341
1972,800,-0.93224684
1973,800,-0.506689014
1974,800,-0.244210233
1975,800,0.358516009
1976,800,-0.499561216
1977,800,-0.628107507
1978,800,-0.425858951
1979,800,-0.04114863
1980,800,-0.017072525
1981,800,-0.01270496
1982,800,-0.015091555
1983,800,-0.0351805
1984,800,-0.036628233
1985,800,0.045726496
1986,800,0.060294558
1987,800,0.192724551
1988,800,0.186075153
1989,800,0.236407241
1990,800,0.235447804
1991,800,-0.435010331
1992,800,0.231991341
1993,800,0.476367334
1994,800,0.471285596
1995,800,0.519138064
1996,800,0.55775354
1997,800,0.667951079
1998,800,0.719805074
1999,800,0.685600378
2000,800,0.652519997
2001,800,0.613995697
2002,800,0.618352149
2003,800,0.622016003
2004,800,0.61782072
2005,800,0.565126193
2006,800,-0.583036157
2007,800,-0.129389953
2008,800,0.231193998
1953,811,-0.757083967
1954,811,-0.900195108
1955,811,-0.970297616
1956,811,-0.586751125
1957,811,-0.584411876
1958,811,-1.116810862
1959,811,-1.125710572
1960,811,-0.972870232
1961,811,-1.1203534
1962,811,-1.112742573
1963,811,-1.120436504
1964,811,-1.115724508
1965,811,-0.968610721
1966,811,-1.124252259
1967,811,-1.125561454
1968,811,-1.122722149
1969,811,-1.121705024
1970,811,-0.819740734
1971,811,-0.899989471
1972,811,-0.431746401
1973,811,-0.433172183
1974,811,-0.487708318
1975,811,-0.807403488
1976,811,-1.051735702
1977,811,-1.05692331
1978,811,-1.053136806
1979,811,-1.842393676
1980,811,-2.018984023
1981,811,-1.196899315
1982,811,-1.195230368
1983,811,-1.615570346
1984,811,-1.614651475
1985,811,-1.822010892
1986,811,-1.621603744
1987,811,-1.608778425
1988,811,-0.734588519
1989,811,-0.739117233
1990,811,-0.695312405
1991,811,-0.516924391
1992,811,-0.523681075
1993,811,-0.229903654
1994,811,-0.067426423
1995,811,-0.196736203
1996,811,-0.195571597
1997,811,-0.550637984
1998,811,-0.185991222
1999,811,-0.319854641
2000,811,-0.190724668
2001,811,-0.247273509
2002,811,-0.246547158
2003,811,-0.382657302
2004,811,-0.374901265
2005,811,-0.376929241
2006,811,-0.37993813
2007,811,-0.380862918
2008,811,-0.184537642
1953,812,0.144266419
1954,812,-0.115602522
1955,812,-0.078321254
1956,812,0.12017866
1957,812,0.18136707
1958,812,0.454178604
1959,812,-0.104438644
1960,812,-0.368712011
1961,812,-0.374479178
1962,812,-0.37633266
1963,812,-0.369957461
1964,812,-0.30738283
1965,812,-0.348524109
1966,812,-0.650637593
1967,812,-0.454851904
1968,812,-0.462032865
1969,812,-0.46147481
1970,812,-0.458102725
1971,812,-0.453407459
1972,812,-0.446250302
1973,812,-0.489247902
1974,812,-0.641211865
1975,812,-0.931610401
1976,812,-1.153744339
1977,812,-1.158874479
1978,812,-1.157056103
1979,812,-1.153209597
1980,812,-1.34448173
1981,812,-1.153060107
1982,812,-1.161241004
1983,812,-1.139229588
1984,812,-1.143580309
1985,812,-1.329007361
1986,812,-1.142997658
1987,812,-1.145619131
1988,812,-1.151613193
1989,812,-0.969566623
1990,812,-0.974091205
1991,812,-0.97464779
1992,812,-0.983426564
1993,812,-0.978880912
1994,812,-0.975534993
1995,812,-0.980551139
1996,812,-0.978706357
1997,812,-0.977102376
1998,812,-0.975762714
1999,812,-0.969535819
2000,812,-0.999121146
2001,812,-0.973813569
2002,812,-0.971166393
2003,812,-0.970711679
2004,812,-0.972066881
2005,812,-0.972034893
2006,812,-0.967476956
2007,812,-0.975446475
2008,812,-0.976048981
1954,816,-1.280220272
1955,816,-1.281386924
1956,816,-1.280541204
1957,816,-1.274873492
1958,816,-1.273623259
1959,816,-1.281691818
1960,816,-0.889902161
1961,816,-0.983898391
1962,816,-0.98374044
1963,816,-0.983977048
1964,816,-0.981345849
1965,816,-0.888630128
1966,816,-0.978055968
1967,816,-0.982966309
1968,816,-0.979530748
1969,816,-0.817378073
1970,816,-0.812555827
1971,816,-0.819394639
1972,816,-1.055637576
1973,816,-1.055739959
1974,816,-1.053863234
1975,816,-1.054731032
1976,816,-1.055270798
1977,816,-1.055355055
1978,816,-1.049884159
1979,816,-1.05171103
1980,816,-1.055169837
1981,816,-0.924302801
1982,816,-0.931168541
1983,816,-0.976294327
1984,816,-0.981229953
1985,816,-1.335571545
1986,816,-1.142499218
1987,816,-0.979790747
1988,816,-1.00320703
1989,816,-1.148365721
1990,816,-1.143699695
1991,816,-1.141499159
1992,816,-1.144471409
1993,816,-1.139729936
1994,816,-1.138629176
1995,816,-1.137926842
1996,816,-1.137242994
1997,816,-1.141713602
1998,816,-1.143280231
1999,816,-1.144468555
2000,816,-1.199370243
2001,816,-0.972936917
2002,816,-0.720110442
2003,816,-0.723805623
2004,816,-0.719242026
2005,816,-0.63776806
2006,816,-0.637434279
2007,816,-0.638758518
2008,816,-0.637607486
1955,817,-0.50380623
1956,817,-0.507316418
1957,817,-0.505953044
1958,817,-0.504678447
1959,817,-0.498142896
1960,817,-0.394342517
1961,817,-0.446256522
1962,817,-0.447348564
1963,817,-0.748804932
1964,817,-0.758067697
1965,817,-1.369519508
1966,817,-1.593695231
1967,817,-0.191228245
1968,817,-0.187300992
1969,817,-0.188950369
1970,817,-0.191011356
1971,817,-0.321932172
1972,817,-0.270393754
1973,817,-0.289001084
1974,817,-0.292036502
1975,817,-0.882627608
1957,820,0.373262054
1958,820,0.371889638
1959,820,0.496354809
1960,820,0.460649599
1961,820,0.46736987
1962,820,0.46127814
1963,820,0.461329191
1964,820,0.417570583
1965,820,0.421779488
1966,820,0.410271902
1967,820,0.411376612
1968,820,0.483743365
1969,820,-0.185617333
1970,820,-0.177215354
1971,820,0.133690046
1972,820,0.202095959
1973,820,0.199775022
1974,820,0.083822854
1975,820,0.051412309
1976,820,0.054492149
1977,820,0.052862385
1978,820,0.08816567
1979,820,0.085550067
1980,820,0.06702656
1981,820,0.092325448
1982,820,0.096924766
1983,820,0.082177326
1984,820,0.043907869
1985,820,0.002323518
1986,820,0.047230625
1987,820,0.049304158
1988,820,-0.026046632
1989,820,0.017843555
1990,820,0.016023531
1991,820,0.012983466
1992,820,0.015027031
1993,820,0.014647589
1994,820,0.014802684
1995,820,0.001257176
1996,820,-0.001722651
1997,820,-2.02E-05
1998,820,-0.03821369
1999,820,-0.106282045
2000,820,-0.044098066
2001,820,-0.107361894
2002,820,-0.107191657
2003,820,-0.054944936
2004,820,-0.00889625
2005,820,-0.003635969
2006,820,-0.005965522
2007,820,-0.003676774
2008,820,0.143117345
1960,830,0.444955259
1965,830,-0.038042403
1966,830,-0.098493142
1967,830,-0.006219614
1968,830,-0.191301532
1969,830,-0.197425536
1970,830,-0.190697211
1971,830,-0.196243255
1972,830,-0.082518896
1973,830,-0.085639987
1974,830,-0.081443347
1975,830,-0.08144324
1976,830,-0.161472609
1977,830,-0.162604622
1978,830,-0.160142716
1979,830,-0.162128498
1980,830,-0.215466184
1981,830,-0.126348212
1982,830,-0.123796843
1983,830,-0.117446468
1984,830,-0.075445335
1985,830,-0.092141914
1986,830,-0.076757319
1987,830,-0.079038267
1988,830,0.035292799
1989,830,-0.004096342
1990,830,0.003357261
1991,830,-0.085672528
1992,830,-0.115986376
1993,830,-0.157595306
1994,830,-0.155827068
1995,830,-0.157589494
1996,830,-0.115453494
1997,830,-0.153775077
1998,830,-0.154422448
1999,830,-0.277776825
2000,830,-0.237608722
2001,830,-0.409687305
2002,830,-0.340912217
2003,830,-0.345742169
2004,830,-0.341164816
2005,830,-0.344918319
2006,830,-0.217785026
2007,830,-0.218415837
2008,830,-0.219452793
1984,835,-0.866634583
1985,835,-0.685330493
1986,835,-0.680331044
1987,835,-0.692516303
1988,835,-0.869399463
1989,835,-0.866572375
1990,835,-0.686340664
1991,835,-0.682714931
1992,835,-1.053359471
1993,835,-1.058563423
1994,835,-1.05533068
1995,835,-0.869367893
1996,835,-0.868892361
1997,835,-0.863222261
1998,835,-0.86430559
1999,835,-0.864117801
2000,835,-0.960177075
2001,835,-0.868066462
2002,835,-0.68224774
2003,835,-0.687443586
2004,835,-0.678437704
2005,835,-0.693190701
2006,835,-0.694106358
2007,835,-0.681761933
2008,835,-0.688372541
1946,840,0.150445807
1947,840,0.158533798
1948,840,0.167893487
1949,840,0.161374496
1950,840,0.201938517
1951,840,0.215177609
1952,840,0.217114082
1953,840,0.212947476
1954,840,0.359313691
1955,840,0.375416351
1956,840,0.358245965
1957,840,0.410054138
1958,840,0.407016128
1959,840,0.404122983
1960,840,0.50723531
1961,840,0.407341974
1962,840,0.40902947
1963,840,0.489773626
1964,840,0.487443062
1965,840,0.398380199
1966,840,0.293949893
1967,840,0.291700691
1968,840,0.285815564
1969,840,0.121404567
1970,840,0.123586982
1971,840,0.057005029
1972,840,-0.426198982
1973,840,-0.982965597
1974,840,-0.979691917
1975,840,-0.978679403
1976,840,-0.98069412
1977,840,-0.978797847
1978,840,-0.804651194
1979,840,-0.804164632
1980,840,-0.843440045
1981,840,-0.573578948
1982,840,-0.544255703
1983,840,-0.439812188
1984,840,-0.342875994
1985,840,-0.26592408
1986,840,0.391694397
1987,840,0.707486109
1988,840,0.554109353
1989,840,0.646564891
1990,840,0.604539939
1991,840,0.601180118
1992,840,0.655146702
1993,840,0.610581648
1994,840,0.61218196
1995,840,0.652698412
1996,840,0.707245282
1997,840,0.700892655
1998,840,0.705756003
1999,840,0.677710771
2000,840,0.640940036
2001,840,0.678508862
2002,840,0.671089579
2003,840,0.670399749
2004,840,0.675430908
2005,840,0.61148285
2006,840,0.613101438
2007,840,0.56624163
2008,840,0.563219991
1946,850,-0.204861209
1947,850,-0.202658444
1948,850,-0.165469004
1949,850,0.054771379
1950,850,0.004629203
1951,850,0.002594331
1952,850,0.003617783
1953,850,-0.072616049
1954,850,-0.077755491
1955,850,0.029795904
1956,850,0.097583307
1957,850,-0.283924003
1958,850,-0.288937512
1959,850,-0.516421017
1960,850,-0.792799657
1961,850,-0.724056071
1962,850,-0.726283377
1963,850,-0.72181254
1964,850,-0.716990792
1965,850,-1.144481271
1966,850,-0.904469106
1967,850,-1.099354979
1968,850,-0.814673701
1969,850,-0.821521997
1970,850,-0.817695253
1971,850,-0.693554339
1972,850,-0.608715626
1973,850,-0.550835644
1974,850,-0.552287393
1975,850,-0.553495494
1976,850,-0.553383673
1977,850,-0.548100619
1978,850,-0.552764059
1979,850,-0.612257271
1980,850,-0.636727472
1981,850,-0.604948133
1982,850,-0.613424462
1983,850,-0.692188097
1984,850,-0.781507525
1985,850,-0.64773835
1986,850,-0.778530731
1987,850,-0.778725826
1988,850,-0.856997884
1989,850,-0.695187436
1990,850,-0.77717557
1991,850,-0.785438989
1992,850,-0.776463851
1993,850,-0.97727952
1994,850,-0.977224921
1995,850,-0.979527218
1996,850,-0.87818775
1997,850,-0.874139369
1998,850,-0.539546145
1999,850,0.288640735
2000,850,0.403470611
2001,850,0.275281278
2002,850,0.276673613
2003,850,0.27750425
2004,850,0.624235951
2005,850,0.727785021
2006,850,0.72604006
2007,850,0.737936404
2008,850,0.734603467
2002,860,0.383754498
2003,860,0.380543917
2004,860,0.379789785
2005,860,0.380168705
2006,860,0.377149948
2007,860,0.437762571
2008,860,0.442794547
1946,900,1.911856509
1947,900,1.245915989
1948,900,1.297239165
1949,900,1.299233274
1950,900,1.320152996
1951,900,1.300144892
1952,900,1.163465602
1953,900,1.165169731
1954,900,1.168572567
1955,900,1.193632263
1956,900,1.164460065
1957,900,1.163255663
1958,900,1.167067268
1959,900,1.165567509
1960,900,1.191106749
1961,900,1.158310794
1962,900,1.153041209
1963,900,1.165674063
1964,900,1.401900534
1965,900,1.197401366
1966,900,1.404788428
1967,900,2.049243761
1968,900,1.308445789
1969,900,1.412222881
1970,900,1.406865826
1971,900,1.412228534
1972,900,1.514549843
1973,900,1.665313836
1974,900,2.097799008
1975,900,1.673883267
1976,900,1.666982394
1977,900,2.108257521
1978,900,1.66960404
1979,900,1.662750332
1980,900,1.673870704
1981,900,1.677813232
1982,900,1.674377657
1983,900,1.399914473
1984,900,2.003732903
1985,900,1.579917224
1986,900,1.567356215
1987,900,1.565606556
1988,900,2.008357776
1989,900,1.571019308
1990,900,2.009008425
1991,900,2.013226533
1992,900,1.99164514
1993,900,1.571491183
1994,900,1.567553324
1995,900,1.565529451
1996,900,2.005212219
1997,900,2.010901331
1998,900,2.004335491
1999,900,2.008877441
2000,900,2.02108633
2001,900,1.997517391
2002,900,2.000618169
2003,900,2.0022901
2004,900,1.570876712
2005,900,1.565724863
2006,900,1.565188854
2007,900,1.405029517
2008,900,1.399308318
1975,910,0.482229984
1976,910,0.532545255
1977,910,0.61710263
1978,910,0.61378409
1979,910,0.615480283
1980,910,0.583553447
1981,910,0.61398207
1982,910,0.566794882
1983,910,0.536067139
1984,910,0.535058032
1985,910,0.647529919
1986,910,0.532721971
1987,910,0.639204164
1988,910,0.517279533
1989,910,0.633490012
1990,910,0.579604342
1991,910,0.580613295
1992,910,0.578873124
1993,910,0.534479513
1994,910,0.536067867
1995,910,0.532853059
1996,910,0.537166346
1997,910,0.678716042
1998,910,0.729010854
1999,910,0.690085001
2000,910,0.663971328
2001,910,0.689406594
2002,910,0.597143104
2003,910,0.547797373
2004,910,0.541170373
2005,910,0.544901221
2006,910,0.544579361
2007,910,0.477030137
2008,910,0.430741651
1946,920,1.435377537
1947,920,1.430043757
1948,920,1.300829101
1949,920,1.297438752
1950,920,1.189439471
1951,920,1.160005593
1952,920,1.163076076
1953,920,1.154242404
1954,920,1.160701233
1955,920,1.19544862
1956,920,1.160384041
1957,920,1.155479406
1958,920,1.159895113
1959,920,1.166473615
1960,920,1.194286232
1961,920,1.156308077
1962,920,1.171647448
1963,920,1.406716924
1964,920,1.406728189
1965,920,1.427877844
1966,920,1.403865236
1967,920,1.577600125
1968,920,1.396810478
1969,920,1.409465028
1970,920,1.409590748
1971,920,1.39946092
1972,920,1.40728431
1973,920,1.419435852
1974,920,1.417478596
1975,920,1.516301321
1976,920,1.517067995
1977,920,1.517758642
1978,920,1.670262093
1979,920,1.669346437
1980,920,1.429996244
1981,920,2.09833168
1982,920,1.625357015
1983,920,2.010685918
1984,920,1.567483309
1985,920,1.584414159
1986,920,1.571579531
1987,920,1.399806338
1988,920,1.403661807
1989,920,1.406167066
1990,920,1.567510443
1991,920,1.405386364
1992,920,1.564207081
1993,920,2.011732204
1994,920,2.020598713
1995,920,2.019518827
1996,920,2.010385554
1997,920,2.012976661
1998,920,2.018340857
1999,920,2.014653461
2000,920,1.578019435
2001,920,1.567814644
2002,920,1.401697811
2003,920,1.400570457
2004,920,1.403049483
2005,920,1.566032326
2006,920,1.561655517
2007,920,1.552844613
2008,920,1.571584743
1980,935,0.63241916
1981,935,0.414188678
1982,935,0.414640406
1983,935,0.408660548
1984,935,0.412294177
1985,935,0.289902413
1986,935,0.412786892
1987,935,0.505355766
1988,935,0.458002727
1989,935,0.587553843
1990,935,0.586278305
1991,935,0.68896283
1992,935,0.690258021
1993,935,0.937557408
1994,935,0.790305688
1995,935,0.895770433
1996,935,0.903278857
1997,935,0.902955676
1998,935,0.797861378
1999,935,0.792758104
2000,935,0.91627939
2001,935,0.792407884
2002,935,0.829401882
2003,935,0.691823687
2004,935,0.899386745
2005,935,0.902080391
2006,935,0.900791117
2007,935,0.896567022
2008,935,1.035439664
1978,940,0.537014659
1979,940,0.536230146
1980,940,0.634615286
1981,940,0.54517989
1982,940,0.54247991
1983,940,0.542558985
1984,940,0.541660702
1985,940,0.5555052
1986,940,0.607262688
1987,940,0.598351828
1988,940,0.703988385
1989,940,0.726636822
1990,940,0.803170045
1991,940,0.80144198
1992,940,0.805684592
1993,940,0.821777729
1994,940,0.823840987
1995,940,0.829379296
1996,940,0.828447025
1997,940,0.758499422
1998,940,0.756995047
1999,940,0.750677901
2000,940,0.172261239
2001,940,0.25553646
