"ConflictId","Year","Location","SideA","SideA2nd","SideB","SideBID","SideB2nd","Incompatibility","TerritoryName","IntensityLevel","CumulativeIntensity","TypeOfConflict","StartDate","StartPrec","StartDate2","StartPrec2","EpEnd","EpEndDate","EpEndPrec","GWNoA","GWNoA2nd","GWNoB","GWNoB2nd","GWNoLoc","Region","Version"
"1-149",1981,"Gambia","Government of Gambia","Government of Senegal","NRC",1363,,2,,1,0,4,"1981-07-30",1,"1981-07-30",1,1,"1981-08-05",1,420,433,,,420,4,"4.0-2015"
"1-15",1946,"France, Thailand","Government of France",,"Government of Thailand",800,,1,"Northern Cambodia",1,0,2,"1946-05-07",1,"1946-05-07",1,1,"1946-11-17",1,220,,800,,"220, 800","1, 3","4.0-2015"
"1-150",1981,"South Africa","Government of South Africa",,"ANC",1364,,2,,1,0,3,"1978-02-01",1,"1981-08-07",1,0,,,560,,,,560,4,"4.0-2015"
"1-150",1982,"South Africa","Government of South Africa",,"ANC",1364,,2,,1,0,3,"1978-02-01",1,"1981-08-07",1,0,,,560,,,,560,4,"4.0-2015"
"1-150",1983,"South Africa","Government of South Africa",,"ANC",1364,,2,,1,0,3,"1978-02-01",1,"1981-08-07",1,1,"1983-12-31",5,560,,,,560,4,"4.0-2015"
"1-150",1985,"South Africa","Government of South Africa",,"ANC",1364,,2,,1,0,3,"1978-02-01",1,"1985-06-26",1,0,,,560,,,,560,4,"4.0-2015"
"1-150",1986,"South Africa","Government of South Africa",,"ANC",1364,,2,,1,0,3,"1978-02-01",1,"1985-06-26",1,0,,,560,,,,560,4,"4.0-2015"
"1-150",1987,"South Africa","Government of South Africa",,"ANC",1364,,2,,1,0,3,"1978-02-01",1,"1985-06-26",1,0,,,560,,,,560,4,"4.0-2015"
"1-150",1988,"South Africa","Government of South Africa",,"ANC",1364,,2,,1,0,3,"1978-02-01",1,"1985-06-26",1,1,"1988-12-31",5,560,,,,560,4,"4.0-2015"
"1-151",1982,"Argentina, United Kingdom","Government of Argentina",,"Government of United Kingdom",200,,1,"Malvinas/Falkland Islands",1,0,2,"1982-04-02",1,"1982-05-02",1,1,"1982-06-14",1,160,,200,,"160, 200","1, 5","4.0-2015"
"1-152",1982,"India","Government of India",,"PLA",1157,,1,"Manipur",1,0,3,"1979-04-26",1,"1982-07-31",3,0,,,750,,,,750,3,"4.0-2015"
"1-152",1983,"India","Government of India",,"PLA",1157,,1,"Manipur",1,0,3,"1979-04-26",1,"1982-07-31",3,0,,,750,,,,750,3,"4.0-2015"
"1-152",1984,"India","Government of India",,"PLA",1157,,1,"Manipur",1,0,3,"1979-04-26",1,"1982-07-31",3,0,,,750,,,,750,3,"4.0-2015"
"1-152",1985,"India","Government of India",,"PLA",1157,,1,"Manipur",1,0,3,"1979-04-26",1,"1982-07-31",3,0,,,750,,,,750,3,"4.0-2015"
"1-152",1986,"India","Government of India",,"PLA",1157,,1,"Manipur",1,0,3,"1979-04-26",1,"1982-07-31",3,0,,,750,,,,750,3,"4.0-2015"
"1-152",1987,"India","Government of India",,"PLA",1157,,1,"Manipur",1,0,3,"1979-04-26",1,"1982-07-31",3,0,,,750,,,,750,3,"4.0-2015"
"1-152",1988,"India","Government of India",,"PLA",1157,,1,"Manipur",1,0,3,"1979-04-26",1,"1982-07-31",3,1,"1988-12-31",5,750,,,,750,3,"4.0-2015"
"1-152",1993,"India","Government of India",,"UNLF",1158,,1,"Manipur",1,0,3,"1979-04-26",1,1993-12-31,5,0,,,750,,,,750,3,"4.0-2015"
"1-152",1994,"India","Government of India",,"UNLF",1158,,1,"Manipur",1,0,3,"1979-04-26",1,1993-12-31,5,0,,,750,,,,750,3,"4.0-2015"
"1-152",1995,"India","Government of India",,"PLA",1157,,1,"Manipur",1,0,3,"1979-04-26",1,1993-12-31,5,0,,,750,,,,750,3,"4.0-2015"
"1-152",1996,"India","Government of India",,"PLA",1157,,1,"Manipur",1,0,3,"1979-04-26",1,1993-12-31,5,1,1996-12-19,1,750,,,,750,3,"4.0-2015"
"1-152",1998,"India","Government of India",,"PLA",1157,,1,"Manipur",1,0,3,"1979-04-26",1,1998-12-31,5,0,,,750,,,,750,3,"4.0-2015"
"1-152",1999,"India","Government of India",,"UNLF",1158,,1,"Manipur",1,0,3,"1979-04-26",1,1998-12-31,5,0,,,750,,,,750,3,"4.0-2015"
"1-152",2000,"India","Government of India",,"PLA, UNLF","1157, 1158",,1,"Manipur",1,0,3,"1979-04-26",1,1998-12-31,5,1,"2000-12-20",1,750,,,,750,3,"4.0-2015"
"1-152",2003,"India","Government of India",,"UNLF",1158,,1,"Manipur",1,0,3,"1979-04-26",1,"2003-08-23",1,0,,,750,,,,750,3,"4.0-2015"
"1-152",2004,"India","Government of India",,"PLA, UNLF","1157, 1158",,1,"Manipur",1,0,3,"1979-04-26",1,"2003-08-23",1,0,,,750,,,,750,3,"4.0-2015"
"1-152",2005,"India","Government of India",,"UNLF",1158,,1,"Manipur",1,0,3,"1979-04-26",1,"2003-08-23",1,0,,,750,,,,750,3,"4.0-2015"
"1-152",2006,"India","Government of India",,"PLA, UNLF","1157, 1158",,1,"Manipur",1,0,3,"1979-04-26",1,"2003-08-23",1,0,,,750,,,,750,3,"4.0-2015"
"1-152",2007,"India","Government of India",,"UNLF",1158,,1,"Manipur",1,0,3,"1979-04-26",1,"2003-08-23",1,0,,,750,,,,750,3,"4.0-2015"
"1-152",2008,"India","Government of India",,"KCP, PREPAK","1160, 1161",,1,"Manipur",1,0,3,"1979-04-26",1,"2003-08-23",1,0,,,750,,,,750,3,"4.0-2015"
"1-152",2009,"India","Government of India",,"KCP, PREPAK, UNLF","1160, 1161, 1158",,1,"Manipur",1,1,3,"1979-04-26",1,"2003-08-23",1,1,"2009-12-28",1,750,,,,750,3,"4.0-2015"
"1-153",1982,"Kenya","Government of Kenya",,"Military faction (forces of Hezekiah Ochuka)",1365,,2,,1,0,3,"1982-08-01",1,"1982-08-01",1,1,"1982-08-21",1,501,,,,501,4,"4.0-2015"
"1-154",1983,"Chad, Nigeria","Government of Chad",,"Government of Nigeria",475,,1,"Lake Chad",1,0,2,"1983-04-18",1,"1983-04-24",1,1,"1983-11-01",1,483,,475,,"475, 483",4,"4.0-2015"
"1-155",1983,"Grenada, United States of America","Government of Grenada",,"Government of United States of America",2,,2,,1,0,2,"1983-10-25",1,"1983-10-25",1,1,"1983-10-27",1,55,,2,,"2, 55",5,"4.0-2015"
"1-156",1983,"India","Government of India",,"Sikh insurgents",1162,,1,"Punjab/Khalistan",1,0,3,"1981-09-20",1,"1983-12-31",5,0,,,750,,,,750,3,"4.0-2015"
"1-156",1984,"India","Government of India",,"Sikh insurgents",1162,,1,"Punjab/Khalistan",1,0,3,"1981-09-20",1,"1983-12-31",5,0,,,750,,,,750,3,"4.0-2015"
"1-156",1985,"India","Government of India",,"Sikh insurgents",1162,,1,"Punjab/Khalistan",1,0,3,"1981-09-20",1,"1983-12-31",5,0,,,750,,,,750,3,"4.0-2015"
"1-156",1986,"India","Government of India",,"Sikh insurgents",1162,,1,"Punjab/Khalistan",1,0,3,"1981-09-20",1,"1983-12-31",5,0,,,750,,,,750,3,"4.0-2015"
"1-156",1987,"India","Government of India",,"Sikh insurgents",1162,,1,"Punjab/Khalistan",1,1,3,"1981-09-20",1,"1983-12-31",5,0,,,750,,,,750,3,"4.0-2015"
"1-156",1988,"India","Government of India",,"Sikh insurgents",1162,,1,"Punjab/Khalistan",2,1,3,"1981-09-20",1,"1983-12-31",5,0,,,750,,,,750,3,"4.0-2015"
"1-156",1989,"India","Government of India",,"Sikh insurgents",1162,,1,"Punjab/Khalistan",1,1,3,"1981-09-20",1,"1983-12-31",5,0,,,750,,,,750,3,"4.0-2015"
"1-156",1990,"India","Government of India",,"Sikh insurgents",1162,,1,"Punjab/Khalistan",2,1,3,"1981-09-20",1,"1983-12-31",5,0,,,750,,,,750,3,"4.0-2015"
"1-156",1991,"India","Government of India",,"Sikh insurgents",1162,,1,"Punjab/Khalistan",2,1,3,"1981-09-20",1,"1983-12-31",5,0,,,750,,,,750,3,"4.0-2015"
"1-156",1992,"India","Government of India",,"Sikh insurgents",1162,,1,"Punjab/Khalistan",2,1,3,"1981-09-20",1,"1983-12-31",5,0,,,750,,,,750,3,"4.0-2015"
"1-156",1993,"India","Government of India",,"Sikh insurgents",1162,,1,"Punjab/Khalistan",1,1,3,"1981-09-20",1,"1983-12-31",5,1,"1993-12-24",1,750,,,,750,3,"4.0-2015"
"1-157",1984,"Sri Lanka","Government of Sri Lanka",,"LTTE, TELO","1163, 1164",,1,"Eelam",1,0,3,"1975-07-27",1,"1984-09-01",1,0,,,780,,,,780,3,"4.0-2015"
"1-157",1985,"Sri Lanka","Government of Sri Lanka",,"EPRLF, LTTE, TELO","1165, 1163, 1164",,1,"Eelam",1,0,3,"1975-07-27",1,"1984-09-01",1,0,,,780,,,,780,3,"4.0-2015"
"1-157",1986,"Sri Lanka","Government of Sri Lanka",,"LTTE",1163,,1,"Eelam",1,1,3,"1975-07-27",1,"1984-09-01",1,0,,,780,,,,780,3,"4.0-2015"
"1-157",1987,"Sri Lanka","Government of Sri Lanka",,"LTTE",1163,,1,"Eelam",2,1,3,"1975-07-27",1,"1984-09-01",1,0,,,780,,,,780,3,"4.0-2015"
"1-157",1988,"Sri Lanka","Government of Sri Lanka",,"LTTE",1163,,1,"Eelam",1,1,3,"1975-07-27",1,"1984-09-01",1,0,,,780,,,,780,3,"4.0-2015"
"1-157",1989,"Sri Lanka","Government of Sri Lanka",,"EPRLF, LTTE","1165, 1163",,1,"Eelam",1,1,3,"1975-07-27",1,"1984-09-01",1,0,,,780,,,,780,3,"4.0-2015"
"1-157",1990,"Sri Lanka","Government of Sri Lanka",,"LTTE",1163,,1,"Eelam",2,1,3,"1975-07-27",1,"1984-09-01",1,0,,,780,,,,780,3,"4.0-2015"
"1-157",1991,"Sri Lanka","Government of Sri Lanka",,"LTTE",1163,,1,"Eelam",2,1,3,"1975-07-27",1,"1984-09-01",1,0,,,780,,,,780,3,"4.0-2015"
"1-157",1992,"Sri Lanka","Government of Sri Lanka",,"LTTE",1163,,1,"Eelam",2,1,3,"1975-07-27",1,"1984-09-01",1,0,,,780,,,,780,3,"4.0-2015"
"1-157",1993,"Sri Lanka","Government of Sri Lanka",,"LTTE",1163,,1,"Eelam",2,1,3,"1975-07-27",1,"1984-09-01",1,0,,,780,,,,780,3,"4.0-2015"
"1-157",1994,"Sri Lanka","Government of Sri Lanka",,"LTTE",1163,,1,"Eelam",1,1,3,"1975-07-27",1,"1984-09-01",1,0,,,780,,,,780,3,"4.0-2015"
"1-157",1995,"Sri Lanka","Government of Sri Lanka",,"LTTE",1163,,1,"Eelam",2,1,3,"1975-07-27",1,"1984-09-01",1,0,,,780,,,,780,3,"4.0-2015"
"1-157",1996,"Sri Lanka","Government of Sri Lanka",,"LTTE",1163,,1,"Eelam",2,1,3,"1975-07-27",1,"1984-09-01",1,0,,,780,,,,780,3,"4.0-2015"
"1-157",1997,"Sri Lanka","Government of Sri Lanka",,"LTTE",1163,,1,"Eelam",2,1,3,"1975-07-27",1,"1984-09-01",1,0,,,780,,,,780,3,"4.0-2015"
"1-157",1998,"Sri Lanka","Government of Sri Lanka",,"LTTE",1163,,1,"Eelam",2,1,3,"1975-07-27",1,"1984-09-01",1,0,,,780,,,,780,3,"4.0-2015"
"1-157",1999,"Sri Lanka","Government of Sri Lanka",,"LTTE",1163,,1,"Eelam",2,1,3,"1975-07-27",1,"1984-09-01",1,0,,,780,,,,780,3,"4.0-2015"
"1-157",2000,"Sri Lanka","Government of Sri Lanka",,"LTTE",1163,,1,"Eelam",2,1,3,"1975-07-27",1,"1984-09-01",1,0,,,780,,,,780,3,"4.0-2015"
"1-157",2001,"Sri Lanka","Government of Sri Lanka",,"LTTE",1163,,1,"Eelam",2,1,3,"1975-07-27",1,"1984-09-01",1,1,"2001-12-12",1,780,,,,780,3,"4.0-2015"
"1-157",2003,"Sri Lanka","Government of Sri Lanka",,"LTTE",1163,,1,"Eelam",1,1,3,"1975-07-27",1,"2003-06-14",1,1,"2003-08-09",1,780,,,,780,3,"4.0-2015"
"1-157",2005,"Sri Lanka","Government of Sri Lanka",,"LTTE",1163,,1,"Eelam",1,1,3,"1975-07-27",1,"2005-12-02",1,0,,,780,,,,780,3,"4.0-2015"
"1-157",2006,"Sri Lanka","Government of Sri Lanka",,"LTTE",1163,,1,"Eelam",2,1,3,"1975-07-27",1,"2005-12-02",1,0,,,780,,,,780,3,"4.0-2015"
"1-157",2007,"Sri Lanka","Government of Sri Lanka",,"LTTE",1163,,1,"Eelam",2,1,3,"1975-07-27",1,"2005-12-02",1,0,,,780,,,,780,3,"4.0-2015"
"1-157",2008,"Sri Lanka","Government of Sri Lanka",,"LTTE",1163,,1,"Eelam",2,1,3,"1975-07-27",1,"2005-12-02",1,0,,,780,,,,780,3,"4.0-2015"
"1-157",2009,"Sri Lanka","Government of Sri Lanka",,"LTTE",1163,,1,"Eelam",2,1,3,"1975-07-27",1,"2005-12-02",1,1,"2009-07-04",1,780,,,,780,3,"4.0-2015"
"1-158",1960,"Cameroon","Government of Cameroon","Government of France","UPC",1418,,2,,2,1,4,"1960-01-31",4,"1960-01-31",4,0,,,471,220,,,471,4,"4.0-2015"
"1-158",1961,"Cameroon","Government of Cameroon",,"UPC",1418,,2,,1,1,3,"1960-01-31",4,"1960-01-31",4,1,"1961-12-31",5,471,,,,471,4,"4.0-2015"
"1-158",1984,"Cameroon","Government of Cameroon",,"Military faction (forces of Ibrahim Saleh)",1366,,2,,1,1,3,"1960-01-31",4,"1984-04-06",1,1,"1984-04-09",1,471,,,,471,4,"4.0-2015"
"1-159",1984,"Turkey","Government of Turkey",,"PKK",1166,,1,"Kurdistan",1,0,3,"1983-05-01",1,"1984-08-15",1,0,,,640,,,,640,2,"4.0-2015"
"1-159",1985,"Turkey","Government of Turkey",,"PKK",1166,,1,"Kurdistan",1,0,3,"1983-05-01",1,"1984-08-15",1,0,,,640,,,,640,2,"4.0-2015"
"1-159",1986,"Turkey","Government of Turkey",,"PKK",1166,,1,"Kurdistan",1,0,3,"1983-05-01",1,"1984-08-15",1,0,,,640,,,,640,2,"4.0-2015"
"1-159",1987,"Turkey","Government of Turkey",,"PKK",1166,,1,"Kurdistan",1,1,3,"1983-05-01",1,"1984-08-15",1,0,,,640,,,,640,2,"4.0-2015"
"1-159",1988,"Turkey","Government of Turkey",,"PKK",1166,,1,"Kurdistan",1,1,3,"1983-05-01",1,"1984-08-15",1,0,,,640,,,,640,2,"4.0-2015"
"1-159",1989,"Turkey","Government of Turkey",,"PKK",1166,,1,"Kurdistan",1,1,3,"1983-05-01",1,"1984-08-15",1,0,,,640,,,,640,2,"4.0-2015"
"1-159",1990,"Turkey","Government of Turkey",,"PKK",1166,,1,"Kurdistan",1,1,3,"1983-05-01",1,"1984-08-15",1,0,,,640,,,,640,2,"4.0-2015"
"1-159",1991,"Turkey","Government of Turkey",,"PKK",1166,,1,"Kurdistan",1,1,3,"1983-05-01",1,"1984-08-15",1,0,,,640,,,,640,2,"4.0-2015"
"1-159",1992,"Turkey","Government of Turkey",,"PKK",1166,,1,"Kurdistan",2,1,3,"1983-05-01",1,"1984-08-15",1,0,,,640,,,,640,2,"4.0-2015"
"1-159",1993,"Turkey","Government of Turkey",,"PKK",1166,,1,"Kurdistan",2,1,3,"1983-05-01",1,"1984-08-15",1,0,,,640,,,,640,2,"4.0-2015"
"1-159",1994,"Turkey","Government of Turkey",,"PKK",1166,,1,"Kurdistan",2,1,3,"1983-05-01",1,"1984-08-15",1,0,,,640,,,,640,2,"4.0-2015"
"1-159",1995,"Turkey","Government of Turkey",,"PKK",1166,,1,"Kurdistan",2,1,3,"1983-05-01",1,"1984-08-15",1,0,,,640,,,,640,2,"4.0-2015"
"1-159",1996,"Turkey","Government of Turkey",,"PKK",1166,,1,"Kurdistan",2,1,3,"1983-05-01",1,"1984-08-15",1,0,,,640,,,,640,2,"4.0-2015"
"1-159",1997,"Turkey","Government of Turkey",,"PKK",1166,,1,"Kurdistan",2,1,3,"1983-05-01",1,"1984-08-15",1,0,,,640,,,,640,2,"4.0-2015"
"1-159",1998,"Turkey","Government of Turkey",,"PKK",1166,,1,"Kurdistan",2,1,3,"1983-05-01",1,"1984-08-15",1,0,,,640,,,,640,2,"4.0-2015"
"1-159",1999,"Turkey","Government of Turkey",,"PKK",1166,,1,"Kurdistan",2,1,3,"1983-05-01",1,"1984-08-15",1,0,,,640,,,,640,2,"4.0-2015"
"1-159",2000,"Turkey","Government of Turkey",,"PKK",1166,,1,"Kurdistan",1,1,3,"1983-05-01",1,"1984-08-15",1,0,,,640,,,,640,2,"4.0-2015"
"1-159",2001,"Turkey","Government of Turkey",,"PKK",1166,,1,"Kurdistan",1,1,3,"1983-05-01",1,"1984-08-15",1,0,,,640,,,,640,2,"4.0-2015"
"1-159",2002,"Turkey","Government of Turkey",,"PKK",1166,,1,"Kurdistan",1,1,3,"1983-05-01",1,"1984-08-15",1,0,,,640,,,,640,2,"4.0-2015"
"1-159",2003,"Turkey","Government of Turkey",,"PKK",1166,,1,"Kurdistan",1,1,3,"1983-05-01",1,"1984-08-15",1,0,,,640,,,,640,2,"4.0-2015"
"1-159",2004,"Turkey","Government of Turkey",,"PKK",1166,,1,"Kurdistan",1,1,3,"1983-05-01",1,"1984-08-15",1,0,,,640,,,,640,2,"4.0-2015"
"1-159",2005,"Turkey","Government of Turkey",,"PKK",1166,,1,"Kurdistan",1,1,3,"1983-05-01",1,"1984-08-15",1,0,,,640,,,,640,2,"4.0-2015"
"1-159",2006,"Turkey","Government of Turkey",,"PKK",1166,,1,"Kurdistan",1,1,3,"1983-05-01",1,"1984-08-15",1,0,,,640,,,,640,2,"4.0-2015"
"1-159",2007,"Turkey","Government of Turkey",,"PKK",1166,,1,"Kurdistan",1,1,3,"1983-05-01",1,"1984-08-15",1,0,,,640,,,,640,2,"4.0-2015"
"1-159",2008,"Turkey","Government of Turkey",,"PKK",1166,,1,"Kurdistan",1,1,3,"1983-05-01",1,"1984-08-15",1,0,,,640,,,,640,2,"4.0-2015"
"1-159",2009,"Turkey","Government of Turkey",,"PKK",1166,,1,"Kurdistan",1,1,3,"1983-05-01",1,"1984-08-15",1,0,,,640,,,,640,2,"4.0-2015"
"1-159",2010,"Turkey","Government of Turkey",,"PKK",1166,,1,"Kurdistan",1,1,3,"1983-05-01",1,"1984-08-15",1,0,,,640,,,,640,2,"4.0-2015"
"1-159",2011,"Turkey","Government of Turkey",,"PKK",1166,,1,"Kurdistan",1,1,3,"1983-05-01",1,"1984-08-15",1,0,,,640,,,,640,2,"4.0-2015"
"1-159",2012,"Turkey","Government of Turkey",,"PKK",1166,,1,"Kurdistan",1,1,3,"1983-05-01",1,"1984-08-15",1,0,,,640,,,,640,2,"4.0-2015"
"1-159",2013,"Turkey","Government of Turkey",,"PKK",1166,,1,"Kurdistan",1,1,3,"1983-05-01",1,"1984-08-15",1,1,2013-02-26,1,640,,,,640,2,"4.0-2015"
"1-16",1946,"Albania, United Kingdom","Government of Albania",,"Government of United Kingdom",200,,1,"Korfu Channel",1,0,2,"1946-10-22",1,"1946-10-22",1,1,"1946-12-31",5,339,,200,,"200, 339",1,"4.0-2015"
"1-160",1985,"Burkina Faso, Mali","Government of Burkina Faso",,"Government of Mali",432,,1,"Agacher Strip",1,0,2,"1985-12-25",1,"1985-12-26",2,1,"1985-12-31",1,439,,432,,"432, 439",4,"4.0-2015"
"1-161",1986,"Laos, Thailand","Government of Laos",,"Government of Thailand",800,,1,"Common Border",1,0,2,"1982-06-16",1,"1986-12-31",5,0,,,812,,800,,"800, 812",3,"4.0-2015"
"1-161",1987,"Laos, Thailand","Government of Laos",,"Government of Thailand",800,,1,"Common Border",1,0,2,"1982-06-16",1,"1986-12-31",5,0,,,812,,800,,"800, 812",3,"4.0-2015"
"1-161",1988,"Laos, Thailand","Government of Laos",,"Government of Thailand",800,,1,"Common Border",1,0,2,"1982-06-16",1,"1986-12-31",5,1,"1988-02-17",1,812,,800,,"800, 812",3,"4.0-2015"
"1-162",1987,"Suriname","Government of Surinam",,"SLA",1621,,2,,1,0,3,"1986-08-21",1,"1987-10-12",1,1,"1987-12-31",5,115,,,,115,5,"4.0-2015"
"1-163",1986,"Togo","Government of Togo",,"MTD",1367,,2,,1,0,3,"1986-09-23",2,"1986-09-23",2,1,"1986-09-24",1,461,,,,461,4,"4.0-2015"
"1-164",1986,"South Yemen","Government of South Yemen",,"Yemenite Socialist Party - Abdul Fattah Ismail faction",1167,,2,,2,1,3,"1986-01-13",1,"1986-01-13",1,1,"1986-01-20",1,680,,,,680,2,"4.0-2015"
"1-165",1987,"Burkina Faso","Government of Burkina Faso",,"Popular Front",1369,,2,,1,0,3,"1987-10-15",1,"1987-10-15",1,1,"1987-10-15",1,439,,,,439,4,"4.0-2015"
"1-166",1987,"Chad, Libya","Government of Chad",,"Government of Libya",620,,1,"Aozou strip",2,1,2,"1987-08-08",1,"1987-08-08",1,1,"1987-09-12",1,483,,620,,"483, 620",4,"4.0-2015"
"1-167",1989,"Comoros","Government of Comoros",,"Presidential guard",1370,,2,,1,0,3,"1989-11-27",2,"1989-11-29",1,1,"1989-11-29",1,581,,,,581,4,"4.0-2015"
"1-168",1975,"Ethiopia","Government of Ethiopia",,"ALF",1371,,1,"Afar",1,0,3,"1975-06-30",3,"1975-06-30",3,0,,,530,,,,530,4,"4.0-2015"
"1-168",1976,"Ethiopia","Government of Ethiopia",,"ALF",1371,,1,"Afar",1,0,3,"1975-06-30",3,"1975-06-30",3,1,"1976-12-31",5,530,,,,530,4,"4.0-2015"
"1-168",1996,"Ethiopia","Government of Ethiopia",,"ARDUF",1372,,1,"Afar",1,0,3,"1975-06-30",3,"1996-12-31",5,1,"1996-12-31",5,530,,,,530,4,"4.0-2015"
"1-169",1990,"India","Government of India",,"Kashmir insurgents",1168,,1,"Kashmir",1,0,3,"1984-02-06",1,"1990-02-12",1,0,,,750,,,,750,3,"4.0-2015"
"1-169",1991,"India","Government of India",,"Kashmir insurgents",1168,,1,"Kashmir",1,0,3,"1984-02-06",1,"1990-02-12",1,0,,,750,,,,750,3,"4.0-2015"
"1-169",1992,"India","Government of India",,"Kashmir insurgents",1168,,1,"Kashmir",1,1,3,"1984-02-06",1,"1990-02-12",1,0,,,750,,,,750,3,"4.0-2015"
"1-169",1993,"India","Government of India",,"Kashmir insurgents",1168,,1,"Kashmir",1,1,3,"1984-02-06",1,"1990-02-12",1,0,,,750,,,,750,3,"4.0-2015"
"1-169",1994,"India","Government of India",,"Kashmir insurgents",1168,,1,"Kashmir",1,1,3,"1984-02-06",1,"1990-02-12",1,0,,,750,,,,750,3,"4.0-2015"
"1-169",1995,"India","Government of India",,"Kashmir insurgents",1168,,1,"Kashmir",1,1,3,"1984-02-06",1,"1990-02-12",1,0,,,750,,,,750,3,"4.0-2015"
"1-169",1996,"India","Government of India",,"Kashmir insurgents",1168,,1,"Kashmir",1,1,3,"1984-02-06",1,"1990-02-12",1,0,,,750,,,,750,3,"4.0-2015"
"1-169",1997,"India","Government of India",,"Kashmir insurgents",1168,,1,"Kashmir",1,1,3,"1984-02-06",1,"1990-02-12",1,0,,,750,,,,750,3,"4.0-2015"
"1-169",1998,"India","Government of India",,"Kashmir insurgents",1168,,1,"Kashmir",1,1,3,"1984-02-06",1,"1990-02-12",1,0,,,750,,,,750,3,"4.0-2015"
"1-169",1999,"India","Government of India",,"Kashmir insurgents",1168,,1,"Kashmir",1,1,3,"1984-02-06",1,"1990-02-12",1,0,,,750,,,,750,3,"4.0-2015"
"1-169",2000,"India","Government of India",,"Kashmir insurgents",1168,,1,"Kashmir",2,1,3,"1984-02-06",1,"1990-02-12",1,0,,,750,,,,750,3,"4.0-2015"
"1-169",2001,"India","Government of India",,"Kashmir insurgents",1168,,1,"Kashmir",1,1,3,"1984-02-06",1,"1990-02-12",1,0,,,750,,,,750,3,"4.0-2015"
"1-169",2002,"India","Government of India",,"Kashmir insurgents",1168,,1,"Kashmir",2,1,3,"1984-02-06",1,"1990-02-12",1,0,,,750,,,,750,3,"4.0-2015"
"1-169",2003,"India","Government of India",,"Kashmir insurgents",1168,,1,"Kashmir",2,1,3,"1984-02-06",1,"1990-02-12",1,0,,,750,,,,750,3,"4.0-2015"
"1-169",2004,"India","Government of India",,"Kashmir insurgents",1168,,1,"Kashmir",2,1,3,"1984-02-06",1,"1990-02-12",1,0,,,750,,,,750,3,"4.0-2015"
"1-169",2005,"India","Government of India",,"Kashmir insurgents",1168,,1,"Kashmir",2,1,3,"1984-02-06",1,"1990-02-12",1,0,,,750,,,,750,3,"4.0-2015"
"1-169",2006,"India","Government of India",,"Kashmir insurgents",1168,,1,"Kashmir",1,1,3,"1984-02-06",1,"1990-02-12",1,0,,,750,,,,750,3,"4.0-2015"
"1-169",2007,"India","Government of India",,"Kashmir insurgents",1168,,1,"Kashmir",1,1,3,"1984-02-06",1,"1990-02-12",1,0,,,750,,,,750,3,"4.0-2015"
"1-169",2008,"India","Government of India",,"Kashmir insurgents",1168,,1,"Kashmir",1,1,3,"1984-02-06",1,"1990-02-12",1,0,,,750,,,,750,3,"4.0-2015"
"1-169",2009,"India","Government of India",,"Kashmir insurgents",1168,,1,"Kashmir",1,1,3,"1984-02-06",1,"1990-02-12",1,0,,,750,,,,750,3,"4.0-2015"
